State,Year,Quater,Transaction_type,Transaction_count,Transaction_amount
punjab,2021,4,Peer-to-peer payments,20663881,83611403637
punjab,2021,4,Recharge & bill payments,8765579,6107473171
punjab,2021,4,Financial Services,58581,86356456
punjab,2021,4,Others,201576,151230100
punjab,2021,3,Peer-to-peer payments,17024782,66149902036
punjab,2021,3,Merchant payments,16837685,14103740968
punjab,2021,3,Recharge & bill payments,8465739,5540272095
punjab,2021,3,Financial Services,43789,63576666
punjab,2021,3,Others,161494,135069073
assam,2019,2,Recharge & bill payments,2512932,539315772
assam,2019,2,Peer-to-peer payments,2293770,10035232820
assam,2019,2,Merchant payments,573646,326844709
assam,2019,2,Financial Services,13654,4037222
assam,2019,2,Others,60927,49538663
assam,2019,1,Recharge & bill payments,1993220,400281677
assam,2019,1,Peer-to-peer payments,1976310,7291433300
assam,2019,1,Merchant payments,494871,266644645
assam,2019,1,Financial Services,20162,4612454
assam,2019,1,Others,48442,39127457
assam,2019,4,Peer-to-peer payments,3222143,14083346879
assam,2019,4,Recharge & bill payments,2937800,704118873
assam,2019,4,Merchant payments,544053,456318130
assam,2019,4,Financial Services,9621,3492255
assam,2019,4,Others,46893,34707757
assam,2019,3,Peer-to-peer payments,2713539,11835800855
assam,2019,3,Recharge & bill payments,2645302,639885372
assam,2019,3,Merchant payments,513728,421380275
assam,2019,3,Financial Services,8606,6403456
assam,2019,3,Others,61396,46973660
assam,2022,2,Peer-to-peer payments,33879530,1.24E+11
assam,2022,2,Merchant payments,28377534,24333260089
assam,2022,2,Recharge & bill payments,13858113,4814695679
assam,2022,2,Financial Services,50785,55549153
assam,2022,2,Others,168763,77624058
assam,2022,1,Peer-to-peer payments,27156085,1.09E+11
assam,2022,1,Merchant payments,19011883,18833132506
assam,2022,1,Recharge & bill payments,12474674,4424035840
assam,2022,1,Financial Services,68432,73257991
assam,2022,1,Others,178812,94659207
assam,2022,4,Peer-to-peer payments,44828832,1.51E+11
assam,2022,4,Merchant payments,43605784,36033810141
assam,2022,4,Recharge & bill payments,15344794,5773980885
assam,2022,4,Financial Services,74414,75960367
assam,2022,4,Others,127443,76370123
assam,2022,3,Peer-to-peer payments,37000266,1.27E+11
assam,2022,3,Merchant payments,34935460,28789992307
assam,2022,3,Recharge & bill payments,13974568,5295136932
assam,2022,3,Financial Services,65066,62882386
assam,2022,3,Others,138451,76363577
assam,2020,2,Recharge & bill payments,6045321,1612522828
assam,2020,2,Peer-to-peer payments,3648386,17358374071
assam,2020,2,Merchant payments,742400,749018053
assam,2020,2,Financial Services,19814,18130004
assam,2020,2,Others,49278,28255168
assam,2020,1,Peer-to-peer payments,4058740,18977446151
assam,2020,1,Recharge & bill payments,3897975,971722606
assam,2020,1,Merchant payments,792646,675423852
assam,2020,1,Financial Services,10173,7054325
assam,2020,1,Others,49326,36781411
assam,2020,4,Peer-to-peer payments,7538478,36013292450
assam,2020,4,Recharge & bill payments,5383505,1662189124
assam,2020,4,Merchant payments,2392184,2466913305
assam,2020,4,Financial Services,29764,32314809
assam,2020,4,Others,79523,51901628
assam,2020,3,Peer-to-peer payments,5637893,26646565777
assam,2020,3,Recharge & bill payments,5292154,1627282415
assam,2020,3,Merchant payments,1383230,1492484153
assam,2020,3,Financial Services,24954,28452966
assam,2020,3,Others,59480,36605946
assam,2018,2,Recharge & bill payments,984160,174427478
assam,2018,2,Peer-to-peer payments,530781,2064314053
assam,2018,2,Merchant payments,79307,73366344
assam,2018,2,Financial Services,22773,7051504
assam,2018,2,Others,46852,31425754
assam,2018,1,Recharge & bill payments,632092,93491181
assam,2018,1,Peer-to-peer payments,318025,993525195
assam,2018,1,Merchant payments,40482,34501622
assam,2018,1,Financial Services,18172,4936862
assam,2018,1,Others,48110,31349593
assam,2018,4,Recharge & bill payments,1703488,317661277
assam,2018,4,Peer-to-peer payments,1279089,5284776455
assam,2018,4,Merchant payments,667293,240563395
assam,2018,4,Financial Services,28035,6331912
assam,2018,4,Others,56267,38689818
assam,2018,3,Recharge & bill payments,1275136,254569069
assam,2018,3,Peer-to-peer payments,843571,3424136709
assam,2018,3,Merchant payments,159532,96783839
assam,2018,3,Financial Services,22677,4741123
assam,2018,3,Others,50935,30904247
assam,2023,2,Merchant payments,62403711,45515248236
assam,2023,2,Peer-to-peer payments,57852989,1.83E+11
assam,2023,2,Recharge & bill payments,17858409,6631355080
assam,2023,2,Financial Services,81172,84797972
assam,2023,2,Others,94672,70104514
assam,2023,1,Merchant payments,48987048,39416860194
assam,2023,1,Peer-to-peer payments,48461200,1.67E+11
assam,2023,1,Recharge & bill payments,16113464,6266406177
assam,2023,1,Financial Services,82270,86978703
assam,2023,1,Others,116656,74768264
assam,2023,3,Merchant payments,82126315,51533166362
assam,2023,3,Peer-to-peer payments,66737077,1.85E+11
assam,2023,3,Recharge & bill payments,18524152,7310558505
assam,2023,3,Financial Services,105975,118529318
assam,2023,3,Others,81832,65257542
assam,2021,2,Peer-to-peer payments,11668399,51521387890
assam,2021,2,Recharge & bill payments,9058005,2657676415
assam,2021,2,Merchant payments,4562669,4914753140
assam,2021,2,Financial Services,49671,46106001
assam,2021,2,Others,94161,52549929
assam,2021,1,Peer-to-peer payments,9449096,45476079487
assam,2021,1,Recharge & bill payments,6494111,2103017761
assam,2021,1,Merchant payments,3459132,3657261586
assam,2021,1,Financial Services,34049,41291047
assam,2021,1,Others,75672,48814663
assam,2021,4,Peer-to-peer payments,21393962,86801625126
assam,2021,4,Merchant payments,12895755,13378765005
assam,2021,4,Recharge & bill payments,11484376,3842004488
assam,2021,4,Financial Services,60724,65456475
assam,2021,4,Others,185544,97116796
assam,2021,3,Peer-to-peer payments,15617592,64131823895
assam,2021,3,Recharge & bill payments,10284267,3248364164
assam,2021,3,Merchant payments,7431371,8208706348
assam,2021,3,Financial Services,39479,43889820
assam,2021,3,Others,131732,67715045
west-bengal,2019,2,Peer-to-peer payments,20285958,48394974398
west-bengal,2019,2,Merchant payments,13646142,4657258459
west-bengal,2019,2,Recharge & bill payments,12129638,3676123279
west-bengal,2019,2,Financial Services,421037,45646046
west-bengal,2019,2,Others,540760,331688935
west-bengal,2019,1,Peer-to-peer payments,27374206,44170923881
west-bengal,2019,1,Recharge & bill payments,11659948,3021107711
west-bengal,2019,1,Merchant payments,7636726,2645438308
west-bengal,2019,1,Financial Services,525650,47986448
west-bengal,2019,1,Others,429858,279216273
west-bengal,2019,4,Peer-to-peer payments,67037576,76593333397
west-bengal,2019,4,Recharge & bill payments,14511711,4859794689
west-bengal,2019,4,Merchant payments,14187744,6477138700
west-bengal,2019,4,Financial Services,653648,77047243
west-bengal,2019,4,Others,415159,196296222
west-bengal,2019,3,Merchant payments,30804036,8273187167
west-bengal,2019,3,Peer-to-peer payments,21522913,57058405341
west-bengal,2019,3,Recharge & bill payments,13011501,4832486821
west-bengal,2019,3,Financial Services,558653,57054414
west-bengal,2019,3,Others,547726,319398871
west-bengal,2022,2,Peer-to-peer payments,145395450,5.20E+11
west-bengal,2022,2,Merchant payments,126682135,1.07E+11
west-bengal,2022,2,Recharge & bill payments,42712193,20697301165
west-bengal,2022,2,Financial Services,191724,199770753
west-bengal,2022,2,Others,760639,438407071
west-bengal,2022,1,Peer-to-peer payments,124787028,4.46E+11
west-bengal,2022,1,Merchant payments,97315025,85854730616
west-bengal,2022,1,Recharge & bill payments,37317865,18435424277
west-bengal,2022,1,Financial Services,239530,261096608
west-bengal,2022,1,Others,845644,531671268
west-bengal,2022,4,Peer-to-peer payments,184380244,6.20E+11
west-bengal,2022,4,Merchant payments,171667404,1.41E+11
west-bengal,2022,4,Recharge & bill payments,48921147,26026633153
west-bengal,2022,4,Financial Services,268388,261122865
west-bengal,2022,4,Others,610414,457937874
west-bengal,2022,3,Peer-to-peer payments,163523844,5.56E+11
west-bengal,2022,3,Merchant payments,145181044,1.24E+11
west-bengal,2022,3,Recharge & bill payments,47208496,24221425246
west-bengal,2022,3,Financial Services,238746,241288774
west-bengal,2022,3,Others,640258,451918188
west-bengal,2020,2,Peer-to-peer payments,24855687,84984004330
west-bengal,2020,2,Recharge & bill payments,22220012,7496845561
west-bengal,2020,2,Merchant payments,10225729,7404190137
west-bengal,2020,2,Financial Services,130595,89987205
west-bengal,2020,2,Others,244774,124404641
west-bengal,2020,1,Peer-to-peer payments,28457404,82770282623
west-bengal,2020,1,Merchant payments,19779392,8097859088
west-bengal,2020,1,Recharge & bill payments,17448908,5550815439
west-bengal,2020,1,Financial Services,210068,58280893
west-bengal,2020,1,Others,354609,176067145
west-bengal,2020,4,Peer-to-peer payments,46437233,1.66E+11
west-bengal,2020,4,Merchant payments,30077510,22241302940
west-bengal,2020,4,Recharge & bill payments,23158305,10074605883
west-bengal,2020,4,Financial Services,178455,164241191
west-bengal,2020,4,Others,489142,293466753
west-bengal,2020,3,Peer-to-peer payments,37556349,1.33E+11
west-bengal,2020,3,Recharge & bill payments,22284079,8768630922
west-bengal,2020,3,Merchant payments,19599024,14614394375
west-bengal,2020,3,Financial Services,151996,125973420
west-bengal,2020,3,Others,363056,183680984
west-bengal,2018,2,Peer-to-peer payments,8284944,15889890046
west-bengal,2018,2,Recharge & bill payments,7360522,1563841173
west-bengal,2018,2,Financial Services,1121570,160809685
west-bengal,2018,2,Merchant payments,937608,715914360
west-bengal,2018,2,Others,377802,298728202
west-bengal,2018,1,Recharge & bill payments,5773831,964309485
west-bengal,2018,1,Peer-to-peer payments,4383075,8874266825
west-bengal,2018,1,Financial Services,665171,119502271
west-bengal,2018,1,Merchant payments,443378,366788699
west-bengal,2018,1,Others,444770,301111268
west-bengal,2018,4,Peer-to-peer payments,17154995,35303180047
west-bengal,2018,4,Recharge & bill payments,9425082,2467741143
west-bengal,2018,4,Merchant payments,8633569,2294203496
west-bengal,2018,4,Financial Services,734796,93755616
west-bengal,2018,4,Others,565106,330738908
west-bengal,2018,3,Peer-to-peer payments,41882429,38439798815
west-bengal,2018,3,Recharge & bill payments,7596315,1992473341
west-bengal,2018,3,Merchant payments,2252265,979603555
west-bengal,2018,3,Financial Services,1619524,185187032
west-bengal,2018,3,Others,354883,246871438
west-bengal,2023,2,Merchant payments,245111000,1.77E+11
west-bengal,2023,2,Peer-to-peer payments,240347041,7.97E+11
west-bengal,2023,2,Recharge & bill payments,58950434,34789238757
west-bengal,2023,2,Financial Services,327537,317467007
west-bengal,2023,2,Others,581674,448989334
west-bengal,2023,1,Peer-to-peer payments,209399898,7.12E+11
west-bengal,2023,1,Merchant payments,196695397,1.53E+11
west-bengal,2023,1,Recharge & bill payments,52273240,31580090540
west-bengal,2023,1,Financial Services,287719,266872934
west-bengal,2023,1,Others,622090,467935301
west-bengal,2023,3,Merchant payments,296965002,2.00E+11
west-bengal,2023,3,Peer-to-peer payments,271150280,8.31E+11
west-bengal,2023,3,Recharge & bill payments,63055684,39209851435
west-bengal,2023,3,Financial Services,389751,424985591
west-bengal,2023,3,Others,532474,423285145
west-bengal,2021,2,Peer-to-peer payments,64661051,2.31E+11
west-bengal,2021,2,Merchant payments,41696787,34787867208
west-bengal,2021,2,Recharge & bill payments,34799709,13331453857
west-bengal,2021,2,Financial Services,190537,186466487
west-bengal,2021,2,Others,549353,316744715
west-bengal,2021,1,Peer-to-peer payments,53869075,2.02E+11
west-bengal,2021,1,Merchant payments,37143701,28918343691
west-bengal,2021,1,Recharge & bill payments,26673733,11339665944
west-bengal,2021,1,Financial Services,166727,175445811
west-bengal,2021,1,Others,400816,263502545
west-bengal,2021,4,Peer-to-peer payments,105728377,3.72E+11
west-bengal,2021,4,Merchant payments,80248673,71231577538
west-bengal,2021,4,Recharge & bill payments,37801439,17813903244
west-bengal,2021,4,Financial Services,252535,270791056
west-bengal,2021,4,Others,998536,660874216
west-bengal,2021,3,Peer-to-peer payments,84353949,2.95E+11
west-bengal,2021,3,Merchant payments,58800005,50971169851
west-bengal,2021,3,Recharge & bill payments,37556310,16045754099
west-bengal,2021,3,Financial Services,189087,213411736
west-bengal,2021,3,Others,813637,426999219
delhi,2019,2,Merchant payments,20891431,6816878922
delhi,2019,2,Peer-to-peer payments,20570311,65953571241
delhi,2019,2,Recharge & bill payments,12869453,8035701902
delhi,2019,2,Financial Services,137774,33985068
delhi,2019,2,Others,2702543,866678928
delhi,2019,1,Peer-to-peer payments,20216287,48250023720
delhi,2019,1,Merchant payments,13875931,3996618719
delhi,2019,1,Recharge & bill payments,10744978,5521320539
delhi,2019,1,Financial Services,223095,30997039
delhi,2019,1,Others,1947036,670171769
delhi,2019,4,Peer-to-peer payments,33040093,1.06E+11
delhi,2019,4,Merchant payments,32537378,12864577363
delhi,2019,4,Recharge & bill payments,11609898,9500486080
delhi,2019,4,Financial Services,57063,21512527
delhi,2019,4,Others,3500565,779367300
delhi,2019,3,Merchant payments,29453368,9857221391
delhi,2019,3,Peer-to-peer payments,25201978,81904443496
delhi,2019,3,Recharge & bill payments,11133404,10406524192
delhi,2019,3,Financial Services,92061,27952186
delhi,2019,3,Others,3657065,1000670778
delhi,2022,2,Merchant payments,233412802,1.22E+11
delhi,2022,2,Peer-to-peer payments,143447534,4.81E+11
delhi,2022,2,Recharge & bill payments,32971294,26876059610
delhi,2022,2,Financial Services,160827,209425798
delhi,2022,2,Others,641727,426563425
delhi,2022,1,Merchant payments,174454937,98212381475
delhi,2022,1,Peer-to-peer payments,125111881,4.15E+11
delhi,2022,1,Recharge & bill payments,29435981,22482865572
delhi,2022,1,Financial Services,195184,271039329
delhi,2022,1,Others,1801878,693588769
delhi,2022,4,Merchant payments,305621913,1.53E+11
delhi,2022,4,Peer-to-peer payments,171970100,5.59E+11
delhi,2022,4,Recharge & bill payments,36775874,31954251758
delhi,2022,4,Financial Services,228639,299454652
delhi,2022,4,Others,606931,477098950
delhi,2022,3,Merchant payments,276635347,1.34E+11
delhi,2022,3,Peer-to-peer payments,160580425,5.09E+11
delhi,2022,3,Recharge & bill payments,37572389,33177115465
delhi,2022,3,Financial Services,195218,265479580
delhi,2022,3,Others,608782,448676465
delhi,2020,2,Peer-to-peer payments,27155938,86227124454
delhi,2020,2,Merchant payments,24963931,12708327043
delhi,2020,2,Recharge & bill payments,13568505,8699886044
delhi,2020,2,Financial Services,64790,75405868
delhi,2020,2,Others,288854,162694793
delhi,2020,1,Merchant payments,33951545,14470782771
delhi,2020,1,Peer-to-peer payments,32410795,1.09E+11
delhi,2020,1,Recharge & bill payments,12822919,9498791147
delhi,2020,1,Financial Services,46529,39908838
delhi,2020,1,Others,2515816,619460878
delhi,2020,4,Merchant payments,54581166,31106554562
delhi,2020,4,Peer-to-peer payments,49631928,1.72E+11
delhi,2020,4,Recharge & bill payments,14862946,12921793576
delhi,2020,4,Financial Services,114862,160007919
delhi,2020,4,Others,1349515,530676173
delhi,2020,3,Peer-to-peer payments,41498638,1.40E+11
delhi,2020,3,Merchant payments,40973792,21858176583
delhi,2020,3,Recharge & bill payments,13448341,12883226305
delhi,2020,3,Financial Services,85689,114341865
delhi,2020,3,Others,485401,234194502
delhi,2018,2,Recharge & bill payments,4511737,2078183615
delhi,2018,2,Peer-to-peer payments,3542716,14348179103
delhi,2018,2,Merchant payments,837001,631597790
delhi,2018,2,Financial Services,205991,66584728
delhi,2018,2,Others,276278,321754664
delhi,2018,1,Recharge & bill payments,3947297,1320559612
delhi,2018,1,Peer-to-peer payments,2380820,9125685134
delhi,2018,1,Merchant payments,339809,375393115
delhi,2018,1,Financial Services,136240,45588429
delhi,2018,1,Others,318588,344277514
delhi,2018,4,Peer-to-peer payments,9973249,32389252494
delhi,2018,4,Merchant payments,9958967,2738429838
delhi,2018,4,Recharge & bill payments,7483633,3961160542
delhi,2018,4,Financial Services,265004,58162003
delhi,2018,4,Others,1506866,575852739
delhi,2018,3,Peer-to-peer payments,8557153,22670122888
delhi,2018,3,Recharge & bill payments,5305635,3261844270
delhi,2018,3,Merchant payments,3808395,1048422633
delhi,2018,3,Financial Services,274526,45051151
delhi,2018,3,Others,601339,350405916
delhi,2023,2,Merchant payments,300493650,1.27E+11
delhi,2023,2,Peer-to-peer payments,151909146,4.99E+11
delhi,2023,2,Recharge & bill payments,29059235,35251178665
delhi,2023,2,Financial Services,219538,302441499
delhi,2023,2,Others,457429,367938784
delhi,2023,1,Merchant payments,246682850,1.16E+11
delhi,2023,1,Peer-to-peer payments,135403837,4.61E+11
delhi,2023,1,Recharge & bill payments,26976608,33945163887
delhi,2023,1,Financial Services,206979,275072622
delhi,2023,1,Others,482829,402484189
delhi,2023,3,Merchant payments,347213404,1.44E+11
delhi,2023,3,Peer-to-peer payments,167791074,5.24E+11
delhi,2023,3,Recharge & bill payments,31015600,39925428804
delhi,2023,3,Financial Services,275512,439989766
delhi,2023,3,Others,411393,360021285
delhi,2021,2,Merchant payments,75620295,42933366743
delhi,2021,2,Peer-to-peer payments,68497718,2.23E+11
delhi,2021,2,Recharge & bill payments,25026678,15310096462
delhi,2021,2,Financial Services,158170,190019761
delhi,2021,2,Others,854403,472659189
delhi,2021,1,Merchant payments,72615587,39861532639
delhi,2021,1,Peer-to-peer payments,61957428,2.11E+11
delhi,2021,1,Recharge & bill payments,21164274,15447408658
delhi,2021,1,Financial Services,153039,203106852
delhi,2021,1,Others,1468676,592745151
delhi,2021,4,Merchant payments,149204611,88990516304
delhi,2021,4,Peer-to-peer payments,112380292,3.77E+11
